#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	Mmus_C57-6J_FCS_CC_C2_Rep5_C2-20	Mmus_C57-6J_FCS_CC_C2_Rep4_C2-19	Mmus_C57-6J_FCS_CC_C2_Rep3_C2-18	Mmus_C57-6J_FCS_CC_C2_Rep2_C2-17	Mmus_C57-6J_FCS_CC_C2_Rep1_C2-16	Mmus_C57-6J_FCS_CC_C1_Rep5_C1-20	Mmus_C57-6J_FCS_CC_C1_Rep4_C1-19	Mmus_C57-6J_FCS_CC_C1_Rep3_C1-17	Mmus_C57-6J_FCS_CC_C1_Rep2_C1-16	Mmus_C57-6J_FCS_CC_C1_Rep1_C1-18	Mmus_C57-6J_FCS_VIV_C2_Rep5_V18	Mmus_C57-6J_FCS_VIV_C2_Rep4_V17	Mmus_C57-6J_FCS_VIV_C2_Rep3_V16	Mmus_C57-6J_FCS_VIV_C2_Rep2_V20	Mmus_C57-6J_FCS_VIV_C2_Rep1_V19	Mmus_C57-6J_FCS_FLT_C1_Rep5_F20	Mmus_C57-6J_FCS_FLT_C1_Rep4_F19	Mmus_C57-6J_FCS_FLT_C1_Rep3_F16	Mmus_C57-6J_FCS_FLT_C1_Rep2_F18	Mmus_C57-6J_FCS_FLT_C1_Rep1_F17	Mmus_C57-6J_FCS_GC_C2_Rep5_G20	Mmus_C57-6J_FCS_GC_C2_Rep4_G19	Mmus_C57-6J_FCS_GC_C2_Rep3_G16	Mmus_C57-6J_FCS_GC_C2_Rep2_G18	Mmus_C57-6J_FCS_GC_C2_Rep1_G17	Mmus_C57-6J_FCS_BSL_C1_Rep5_B20	Mmus_C57-6J_FCS_BSL_C1_Rep4_B17	Mmus_C57-6J_FCS_BSL_C1_Rep3_B16	Mmus_C57-6J_FCS_BSL_C1_Rep2_B19	Mmus_C57-6J_FCS_BSL_C1_Rep1_B18
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_3_1	2|1239|186801|186802|186803||397288	0	0	0	0	0	0	0	0	0	0	0.0008516673532136	0	0	0	0	0	0	0	0	0	0	0	0	0.0011616700887533	0	0	0	0.0007422788299732	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_3_2	2|1239|186801|186802|186803||1235799	0	0.0302276945907136	0	0	0.0440791166236399	0.0216350155114998	0	0	0.0055600978182135	0	0	0	0.0005371206318555	0	0	0.0003088505003419	0	0	0	0	0.0091993788445973	0.0091472737043304	0.0035264250061388	0.0048616549240006	0	0	0	0.0065058556274125	0	0.0539560907572822
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_A2	2|1239|186801|186802|186803||397290	0.0457743903478314	0	0.062546087066411	0.0436280808154063	0.0080265455084284	0.0624657549521066	0.0106658713260022	0.0025169175135577	0	0	0.051122238284327	0.0607599186570804	0.00254869005704	0.0185882626373873	0	0	0	0	0.1791137367681351	0.0034654013688589	0.1169588450705989	0.1180179528810754	0	0.3691981321951261	0.0183664326113505	0.024443479733094	0.0082926463407259	0.0024233220625597	0	0.0178362831421825
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_A4	2|1239|186801|186802|186803||397291	0.0392694523445693	0.5161210053533176	0.3561264831344071	0	2.148252584631431	0.6178897359298292	0.2440118993423727	0.0773651199629336	1.0491895159074291	0	0.3604702517166159	0.135888836319168	0.0005666096077221	0.1587673445174632	0.6707484777541883	0	0.0347147408784998	0	0.7237570758881949	0.2169694551198151	0.2778957903681418	0.4879922183142242	0.2623388638355901	0.002979365857515	0.3176106021644373	0.3152153623635423	0.1768809170796281	0.1484406517198314	0.3009271804095747	0.2436654027177914
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_M18_1	2|1239|186801|186802|186803||1235792	0.0346391807233388	0.004728981900606	0	0	0	0.0006187735948812	0.0013105486043115	0	0	0	0.0026589779093472	0.0090609217255103	0.0052048042404511	0.0058794170416879	0	0.0600669244936951	0.0060546875836494	0	0.0267161972898503	0.0227939762451667	0.0175429321694542	0.0305284231362453	0.0386657152528568	0.048994016323581	0.0725203115822674	0.0007432000389198	0.0059610380619739	0.0070398933376648	0.0049827435306947	0.0186720587077318
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.0756212399431967	0.1540810386681952	0.0678639200140766	0.0120220995548847	0.0750889112072371	0.1551892132139328	0.091437261024685	0.0714483119711435	0.0493934588044109	0.0022254983192859	0.000462634117795	0.0004968513210938	0.0007330116858263	0.001266090108947	0	0.0012354020013679	0	0	0.0031468518476341	0.0009235008895272	0.0017235789212892	0.0048447375507038	0.0132634511949642	0.0013100328194629	0.0006414205418236	0	0.0004749831125078	0.0012276149880326	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	2|1239|186801|186802|216572|459786	0.0756212399431967	0.1540810386681952	0.0678639200140766	0.0120220995548847	0.0750889112072371	0.1551892132139328	0.091437261024685	0.0714483119711435	0.0493934588044109	0.0022254983192859	0.000462634117795	0.0004968513210938	0.0007330116858263	0.001266090108947	0	0.0012354020013679	0	0	0.0031468518476341	0.0009235008895272	0.0017235789212892	0.0048447375507038	0.0132634511949642	0.0013100328194629	0.0006414205418236	0	0.0004749831125078	0.0012276149880326	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_1_3	2|1239|186801|186802|216572|459786|1235797	0.0756212399431967	0.1540810386681952	0.0678639200140766	0.0120220995548847	0.0750889112072371	0.1551892132139328	0.091437261024685	0.0714483119711435	0.0493934588044109	0.0022254983192859	0.000462634117795	0.0004968513210938	0.0007330116858263	0.001266090108947	0	0.0012354020013679	0	0	0.0031468518476341	0.0009235008895272	0.0017235789212892	0.0048447375507038	0.0132634511949642	0.0013100328194629	0.0006414205418236	0	0.0004749831125078	0.0012276149880326	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0	0	0	0	0	0	0	0	0	0	0.0050901435637197	0	0	0	0	0.0093914540492338	0	0	0	0	0	0	0	0	0	0.002884519488073	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	0	0	0	0	0	0	0	0	0	0	0.0050901435637197	0	0	0	0	0.0093914540492338	0	0	0	0	0	0	0	0	0	0.002884519488073	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	2|1239|186801|186802|186804|1501226|1115758	0	0	0	0	0	0	0	0	0	0	0.0050901435637197	0	0	0	0	0.0093914540492338	0	0	0	0	0	0	0	0	0	0.002884519488073	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.2816451757298486	0.8729074285802646	0.282082017131731	0.1292732628798229	0.5378466946935133	0.2089881597491317	0.3127330795262816	0.10323807447934	0.1495524954680328	0.0711891048635347	0.2938544435580517	0.3196297467672357	0.0342535518244503	0.1821820207819445	0.2471395282719385	0.2388164004780279	0.0687985126945567	0.0366129182570442	0.1863842933954409	0.1740779693617721	0.3398014969528554	0.7260500530059072	0.5561233238684994	1.0331768619857795	0.4708949913249417	0.1027155832795591	0.1591361067999952	0.263786079678842	0.1395468025459074	0.1820880635083737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Acutalibacter	2|1239|186801|186802|541000|1918385	0.1103459026041583	0.7923931754052358	0.2015438812722838	0.0233360836414478	0.0596425686779678	0.0623004834542336	0.0454862930369477	0.0336692433036466	0.0732500480023898	0.0229082200487692	0.2199942056912877	0.0353558224110925	0.0217207370811543	0.092847199896931	0.0468955625504887	0.1000795563049904	0.0344156026960463	0.0252189373987977	0.068470180767437	0.0332836994291639	0.0652991889591549	0.1160574052417785	0.0802655263116025	0.0699575692458186	0.1208210291572623	0.0169108804435995	0.0483560748716117	0.0589842971609738	0.0879612328968928	0.0982788807749955
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Acutalibacter|s__Acutalibacter_muris	2|1239|186801|186802|541000|1918385|1796620	0.1103459026041583	0.7923931754052358	0.2015438812722838	0.0233360836414478	0.0596425686779678	0.0623004834542336	0.0454862930369477	0.0336692433036466	0.0732500480023898	0.0229082200487692	0.2199942056912877	0.0353558224110925	0.0217207370811543	0.092847199896931	0.0468955625504887	0.1000795563049904	0.0344156026960463	0.0252189373987977	0.068470180767437	0.0332836994291639	0.0652991889591549	0.1160574052417785	0.0802655263116025	0.0699575692458186	0.1208210291572623	0.0169108804435995	0.0483560748716117	0.0589842971609738	0.0879612328968928	0.0982788807749955
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	2|1239|186801|186802|541000|244127	0.1712986795011234	0.0805142531750289	0.0805381358594471	0.105937179238375	0.4782046307979811	0.146687676294898	0.2672467864893339	0.0695688311756933	0.0763024474656429	0.0482808848147655	0.0738602378667639	0.2842739243561432	0.0125328147432959	0.0893348208850135	0.2002439657214498	0.1387368441730374	0.0343829099985104	0.0113939808582465	0.1179141126280039	0.1407942699326082	0.2745023079937004	0.6099926477641286	0.4758568136213483	0.9632192927399612	0.3500739621676793	0.0858047028359595	0.1107814289375379	0.2048017825178681	0.0515855696490145	0.0838091827333781
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	2|1239|186801|186802|541000|244127|169435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088038940560743	0.0121381245182946	0	0	0	0.0008027054145257	0	0	0	0.012757176300471	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_G3_2012	2|1239|186801|186802|541000|244127|1235835	0.1712986795011234	0.0805142531750289	0.0805381358594471	0.105937179238375	0.4782046307979811	0.146687676294898	0.2672467864893339	0.0695688311756933	0.0763024474656429	0.0482808848147655	0.0738602378667639	0.2842739243561432	0.0125328147432959	0.0893348208850135	0.1914400716653755	0.1265987196547428	0.0343829099985104	0.0113939808582465	0.1179141126280039	0.1399928633941577	0.2745023079937004	0.6099926477641286	0.4758568136213483	0.9504621164394902	0.3500739621676793	0.0858047028359595	0.1107814289375379	0.2048017825178681	0.0515855696490145	0.0838091827333781
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0	0.2836332089365999	0	0.0284339749825012	0.029144623484066	0	0.002564971540134	0.0397160008409738	0	0.0271369002584873	0.4898699490782703	0.0711908564514058	4.057735738126719	0.2571956400839881	0.4574714092231086	0.9684862024558768	0.0781845861571148	0.0452923456819781	0.0756587439503749	0.1931480678990983	1.6846806077273668	0.0468485390423418	0.0621679997664262	0.003657595483616	1.296308527604269	4.047914974412031	1.7082949252536217	2.5452976190724343	1.4334682593548156	0.4781212631883806
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0	0.2836332089365999	0	0.0284339749825012	0.029144623484066	0	0.002564971540134	0.0397160008409738	0	0.0271369002584873	0.4898699490782703	0.0711908564514058	4.057735738126719	0.2571956400839881	0.4574714092231086	0.9684862024558768	0.0781845861571148	0.0452923456819781	0.0756587439503749	0.1931480678990983	1.6846806077273668	0.0468485390423418	0.0621679997664262	0.003657595483616	1.296308527604269	4.047914974412031	1.7082949252536217	2.5452976190724343	1.4334682593548156	0.4781212631883806
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0	0.2836332089365999	0	0.0284339749825012	0.029144623484066	0	0.002564971540134	0.0397160008409738	0	0.0271369002584873	0.4898699490782703	0.0711908564514058	4.057735738126719	0.2571956400839881	0.4574714092231086	0.9684862024558768	0.0781845861571148	0.0452923456819781	0.0756587439503749	0.1931480678990983	1.6846806077273668	0.0468485390423418	0.0621679997664262	0.003657595483616	1.296308527604269	4.047914974412031	1.7082949252536217	2.5452976190724343	1.4334682593548156	0.4781212631883806
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella	2|1239|526524|526525|128827|1937008	0	0.0556048464160949	0	0.0284339749825012	0.029144623484066	0	0.002564971540134	0.0397160008409738	0	0.0271369002584873	0.4886432677053288	0.0711908564514058	4.047151302146036	0.2571956400839881	0.4480974788612452	0.959760426184079	0.0781845861571148	0.0452923456819781	0.0756587439503749	0.1931480678990983	1.6778056748501482	0	0.0621679997664262	0	1.296308527604269	4.010882260870493	1.688096966898801	2.5452976190724343	1.3871434637836133	0.4530949618986372
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella|s__Dubosiella_newyorkensis	2|1239|526524|526525|128827|1937008|1862672	0	0.0556048464160949	0	0.0284339749825012	0.029144623484066	0	0.002564971540134	0.0397160008409738	0	0.0271369002584873	0.4886432677053288	0.0711908564514058	4.047151302146036	0.2571956400839881	0.4480974788612452	0.959760426184079	0.0781845861571148	0.0452923456819781	0.0756587439503749	0.1931480678990983	1.6778056748501482	0	0.0621679997664262	0	1.296308527604269	4.010882260870493	1.688096966898801	2.5452976190724343	1.3871434637836133	0.4530949618986372
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	2|1239|526524|526525|128827|1505663	0	0	0	0	0	0	0	0	0	0	0.0012266813729414	0	0.0105823296252637	0	0.0093753698474839	0.0087227777232507	0	0	0	0	0.0068749328772185	0.0468485390423418	0	0.003657595483616	0	0.037032713541538	0.0201979583548206	0	0.0463247955712021	0.0250252338879994
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_cocleatum	2|1239|526524|526525|128827|1505663|69824	0	0	0	0	0	0	0	0	0	0	0.0012266813729414	0	0.0105823296252637	0	0.0093753698474839	0.0087227777232507	0	0	0	0	0.0068749328772185	0.0468485390423418	0	0.003657595483616	0	0.037032713541538	0.0201979583548206	0	0.0463247955712021	0.0250252338879994
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibaculum	2|1239|526524|526525|128827|1729679	0	0.2280270412067579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibaculum|s__Faecalibaculum_rodentium	2|1239|526524|526525|128827|1729679|1702221	0	0.2280270412067579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.0023151358106152	0.0007095454821529	0.0006238141311501	0	0.0017086885444959	0.0006158804395574	0.0006789211574074	0	0	0	0.0017150173861695	0	0	0	0	0	0	0	0	0.0018106332489465	0	0	0	0	0	0	0.0006803434582098	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.0023151358106152	0.0007095454821529	0.0006238141311501	0	0.0017086885444959	0.0006158804395574	0.0006789211574074	0	0	0	0.0017150173861695	0	0	0	0	0	0	0	0	0.0018106332489465	0	0	0	0	0	0	0.0006803434582098	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.0023151358106152	0.0007095454821529	0.0006238141311501	0	0.0017086885444959	0.0006158804395574	0.0006789211574074	0	0	0	0.0017150173861695	0	0	0	0	0	0	0	0	0.0018106332489465	0	0	0	0	0	0	0.0006803434582098	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	2|1239||||	0.0023151358106152	0.0007095454821529	0.0006238141311501	0	0.0017086885444959	0.0006158804395574	0.0006789211574074	0	0	0	0.0017150173861695	0	0	0	0	0	0	0	0	0.0018106332489465	0	0	0	0	0	0	0.0006803434582098	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_ASF500	2|1239|||||1378168	0.0023151358106152	0.0007095454821529	0.0006238141311501	0	0.0017086885444959	0.0006158804395574	0.0006789211574074	0	0	0	0.0017150173861695	0	0	0	0	0	0	0	0	0.0018106332489465	0	0	0	0	0	0	0.0006803434582098	0	0	0
k__Bacteria|p__Proteobacteria	2|1224	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2974597185265252	0.4946066703029914	0.9995962403710976	0.5916227768137433	0.2555072581849471	0.2571375321002562	0.2956940067681156	0.09521177107983	0	0.1143244743943864	0.4971764785454156	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4328031585766252	0.3996913041296144	0.1455790156875363	0.4143527404748212	0.3047175802691629
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2951769229048799	0.4903628544331749	0.9860249924062144	0.5871976764610142	0.2555072581849471	0.2559351141329054	0.2951823660516787	0.09521177107983	0	0.1143244743943864	0.4939902431173921	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4289742412490407	0.3987064126757377	0.1455790156875363	0.410291313855163	0.3042479235018044
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2951769229048799	0.4903628544331749	0.9860249924062144	0.5871976764610142	0.2555072581849471	0.2559351141329054	0.2951823660516787	0.09521177107983	0	0.1143244743943864	0.4939902431173921	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4289742412490407	0.3987064126757377	0.1455790156875363	0.410291313855163	0.3042479235018044
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0	0	0	0	0	0	0	0	0	0	0	0.0010436817691616	0.0018198910820517	0	0	0.005034563010429	0	0	0	0	0.0011137659638434	0	0	0	0	0	0	0	0.0016981669691591	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia	2|1224|28216|80840|80864|80865	0	0	0	0	0	0	0	0	0	0	0	0.0010436817691616	0.0018198910820517	0	0	0.005034563010429	0	0	0	0	0.0011137659638434	0	0	0	0	0	0	0	0.0016981669691591	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_acidovorans	2|1224|28216|80840|80864|80865|80866	0	0	0	0	0	0	0	0	0	0	0	0	0.00046129183677	0	0	0.0004797677675215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_tsuruhatensis	2|1224|28216|80840|80864|80865|180282	0	0	0	0	0	0	0	0	0	0	0	0.0010436817691616	0.0013585992452816	0	0	0.0045547952429074	0	0	0	0	0.0011137659638434	0	0	0	0	0	0	0	0.0016981669691591	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2951769229048799	0.4893191726640133	0.9842051013241626	0.5871976764610142	0.2555072581849471	0.2509005511224764	0.2951823660516787	0.09521177107983	0	0.1143244743943864	0.4928764771535486	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4289742412490407	0.3987064126757377	0.1455790156875363	0.4085931468860039	0.3042479235018044
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	2|1224|28216|80840|995019|577310	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2951769229048799	0.4893191726640133	0.9842051013241626	0.5871976764610142	0.2555072581849471	0.2509005511224764	0.2951823660516787	0.09521177107983	0	0.1143244743943864	0.4928764771535486	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4289742412490407	0.3987064126757377	0.1455790156875363	0.4085931468860039	0.3042479235018044
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	2|1224|28216|80840|995019|577310|487175	0.0544508070165372	0	0	0.1653989649393411	0.0872864739810039	0.1344478210530768	0.051953280595484	0.0640705975095274	0.0582076274304704	0.1032703575101892	0.2951769229048799	0.4893191726640133	0.9842051013241626	0.5871976764610142	0.2555072581849471	0.2509005511224764	0.2951823660516787	0.09521177107983	0	0.1143244743943864	0.4928764771535486	0	0.0318647527410175	0.1616366533918537	0.1213144295740498	0.4289742412490407	0.3987064126757377	0.1455790156875363	0.4085931468860039	0.3042479235018044
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0	0	0	0	0	0	0	0	0	0	0.0022827956216452	0.0042423458954936	0.0135712479648833	0.0044251003527292	0	0.0012024179673508	0.0005132753513136	0	0	0	0.0031862354280234	0	0	0	0	0.0038268642888029	0.0009848914538766	0	0.0040614266196582	0.0004696567673584
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	2|1224||	0	0	0	0	0	0	0	0	0	0	0.0022827956216452	0.0042423458954936	0.0135712479648833	0.0044251003527292	0	0.0012024179673508	0.0005132753513136	0	0	0	0.0031862354280234	0	0	0	0	0.0038268642888029	0.0009848914538766	0	0.0040614266196582	0.0004696567673584
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	2|1224|||	0	0	0	0	0	0	0	0	0	0	0.0022827956216452	0.0042423458954936	0.0135712479648833	0.0044251003527292	0	0.0012024179673508	0.0005132753513136	0	0	0	0.0031862354280234	0	0	0	0	0.0038268642888029	0.0009848914538766	0	0.0040614266196582	0.0004696567673584
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	2|1224||||	0	0	0	0	0	0	0	0	0	0	0.0022827956216452	0.0042423458954936	0.0135712479648833	0.0044251003527292	0	0.0012024179673508	0.0005132753513136	0	0	0	0.0031862354280234	0	0	0	0	0.0038268642888029	0.0009848914538766	0	0.0040614266196582	0.0004696567673584
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	2|1224|||||1262986	0	0	0	0	0	0	0	0	0	0	0.0022827956216452	0.0042423458954936	0.0135712479648833	0.0044251003527292	0	0.0012024179673508	0.0005132753513136	0	0	0	0.0031862354280234	0	0	0	0	0.0038268642888029	0.0009848914538766	0	0.0040614266196582	0.0004696567673584
k__Bacteria|p__Verrucomicrobia	2|74201	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	2|74201|203494|48461|1647988|239934	4.221992672031982	10.00879439738601	1.000052738801601	0.3202788037177138	0.2509207865636239	0.4231724264598378	0.3412631528384023	4.017299919537845	5.188022668944889	0.2876319453370548	5.598351815189518	6.745581339444088	10.606350502462451	10.218575979139729	4.603633358350533	17.293627987270177	5.566958306190312	7.960860886320653	1.813328375050143	8.283774403785703	8.754269061130099	1.7005547621019008	4.196824572491449	3.073986964518366	1.9769536067554183	4.177055219848876	7.648734087245455	11.009896088402678	21.637138558852325	4.906256611389516
